"","FileName","Time","APOE","Sex","APOE_Sex","Injection","Age","mean_FullCellComplexity","mean_log_MaxBranchLength","mean_log_AvgBranchLength","mean_t_index"
"1074","Mouse20250218",72,"APOE3","Female","APOE3 Female","PostInjection","young",1.46817065385487,3.56132557790324,3.25565756103058,0.609432052685184
"1075","Mouse20250218",73,"APOE3","Female","APOE3 Female","PostInjection","young",1.60425388498184,3.60410906250671,3.31189297770437,0.61221905146957
"1076","Mouse20250218",74,"APOE3","Female","APOE3 Female","PostInjection","young",1.58246628924519,3.62800631336579,3.34661535898715,0.638456044622175
"1077","Mouse20250218",75,"APOE3","Female","APOE3 Female","PostInjection","young",1.59890018922867,3.60232826063146,3.33226896966521,0.645121939873034
"1078","Mouse20250218",76,"APOE3","Female","APOE3 Female","PostInjection","young",1.57337439068267,3.57082343549703,3.2808343196372,0.605008376543857
"1079","Mouse20250218",77,"APOE3","Female","APOE3 Female","PostInjection","young",1.5757104558576,3.61526687154185,3.3152203126474,0.598558270159521
"1080","Mouse20250218",78,"APOE3","Female","APOE3 Female","PostInjection","young",1.587366604742,3.58129652051283,3.28928437357472,0.617625706269055
"1081","Mouse20250218",79,"APOE3","Female","APOE3 Female","PostInjection","young",1.55067413862938,3.57051251017845,3.3004461520976,0.656240432151259
"1082","Mouse20250218",80,"APOE3","Female","APOE3 Female","PostInjection","young",1.59179338620332,3.5732012764602,3.27979932240854,0.600409849545895
"1083","Mouse20250218",81,"APOE3","Female","APOE3 Female","PostInjection","young",1.58092967264586,3.54612659229295,3.24484098081343,0.600611981752153
"1084","Mouse20250218",82,"APOE3","Female","APOE3 Female","PostInjection","young",1.57283096359101,3.5791106463838,3.31265296231774,0.656465917349023
"1085","Mouse20250218",83,"APOE3","Female","APOE3 Female","PostInjection","young",1.53834274213077,3.54096653314982,3.22383158666233,0.578661214520707
"1086","Mouse20250218",84,"APOE3","Female","APOE3 Female","PostInjection","young",1.62039529840924,3.58070636481091,3.32326012404643,0.665772056278727
"1087","Mouse20250218",85,"APOE3","Female","APOE3 Female","PostInjection","young",1.62162959849927,3.57621156667412,3.31188979775435,0.662688301519307
"1088","Mouse20250218",86,"APOE3","Female","APOE3 Female","PostInjection","young",1.63085543175297,3.58792001310409,3.30593276361851,0.627418238893106
"1089","Mouse20250218",87,"APOE3","Female","APOE3 Female","PostInjection","young",1.60500713001446,3.59558609354583,3.29659381084848,0.613691961267928
"1090","Mouse20250128",1,"APOE4","Female","APOE4 Female","PreInjection","young",2.24959066785516,4.27375001871334,3.89116319577919,0.555725005895586
"1091","Mouse20250128",2,"APOE4","Female","APOE4 Female","PreInjection","young",2.15706916206818,4.17980719863587,3.77790070094475,0.506090975555987
"1092","Mouse20250128",3,"APOE4","Female","APOE4 Female","PreInjection","young",2.10641162217027,4.10850188917337,3.73086882062196,0.558131102481297
"1093","Mouse20250128",4,"APOE4","Female","APOE4 Female","PreInjection","young",2.2161755797396,4.20652953569111,3.89846779555818,0.628819269503997
"1094","Mouse20250128",5,"APOE4","Female","APOE4 Female","PreInjection","young",2.19387712313723,4.14043480625383,3.80270369828848,0.567134664368956
"1095","Mouse20250128",6,"APOE4","Female","APOE4 Female","PreInjection","young",2.25022895603682,4.25162982600947,3.89354380413181,0.568897804246029
"1096","Mouse20250128",7,"APOE4","Female","APOE4 Female","PreInjection","young",2.32411176448828,4.31585250172254,3.90943112983149,0.523563801617156
"1097","Mouse20250128",8,"APOE4","Female","APOE4 Female","PreInjection","young",2.32213965059402,4.31297981606827,3.92911069192922,0.552967268267138
"1098","Mouse20250128",9,"APOE4","Female","APOE4 Female","PreInjection","young",2.29466904944607,4.29955603843611,3.93047545742585,0.580981924587912
"1099","Mouse20250128",10,"APOE4","Female","APOE4 Female","PreInjection","young",2.22688323157918,4.2322490105525,3.87244549349108,0.548227805896841
"1100","Mouse20250128",11,"APOE4","Female","APOE4 Female","PreInjection","young",2.20051357815163,4.19138037885442,3.85360996219052,0.58239688832873
"1101","Mouse20250128",12,"APOE4","Female","APOE4 Female","PreInjection","young",2.24710470589803,4.19282720869708,3.87631365413001,0.609515405572376
"1102","Mouse20250128",13,"APOE4","Female","APOE4 Female","PostInjection","young",2.04746714115268,4.01978166805704,3.77855926134037,0.629101797355208
"1103","Mouse20250128",14,"APOE4","Female","APOE4 Female","PostInjection","young",1.91765167767941,3.91228777547909,3.62366284691061,0.609914698034417
"1104","Mouse20250128",15,"APOE4","Female","APOE4 Female","PostInjection","young",1.90546214679118,3.93717734214635,3.61283368393826,0.581008942524627
"1105","Mouse20250128",16,"APOE4","Female","APOE4 Female","PostInjection","young",1.89963437973468,3.85645179865579,3.56208833242542,0.607133737082732
"1106","Mouse20250128",17,"APOE4","Female","APOE4 Female","PostInjection","young",1.90632558580414,3.82447256169429,3.54953099134759,0.647478642456469
"1107","Mouse20250128",18,"APOE4","Female","APOE4 Female","PostInjection","young",2.04731174248073,4.08187210011553,3.74820486741823,0.59839544906088
"1108","Mouse20250128",19,"APOE4","Female","APOE4 Female","PostInjection","young",2.1004261906943,4.26003123006545,3.9016609799462,0.516087663307862
"1109","Mouse20250128",20,"APOE4","Female","APOE4 Female","PostInjection","young",1.87130764983019,3.80473698634286,3.53360512485664,0.637783075176417
"1110","Mouse20250128",21,"APOE4","Female","APOE4 Female","PostInjection","young",2.06846707238686,4.01987195302008,3.70037334783376,0.602851247095837
"1111","Mouse20250128",22,"APOE4","Female","APOE4 Female","PostInjection","young",1.92151224427164,3.79247052432627,3.45227723984576,0.572424103597855
"1112","Mouse20250128",23,"APOE4","Female","APOE4 Female","PostInjection","young",1.95004024718516,3.93292364893677,3.61992298507375,0.604598211689417
"1113","Mouse20250128",24,"APOE4","Female","APOE4 Female","PostInjection","young",1.87353086859556,3.96687515124966,3.64604695218292,0.59665047713717
"1114","Mouse20250128",25,"APOE4","Female","APOE4 Female","PostInjection","young",1.90777750560655,4.10379928946964,3.76991565040898,0.571316528591188
"1115","Mouse20250128",26,"APOE4","Female","APOE4 Female","PostInjection","young",1.84711472893574,4.00139236876007,3.62803658713346,0.555694204953666
"1116","Mouse20250128",27,"APOE4","Female","APOE4 Female","PostInjection","young",1.84908547712602,4.00853829027752,3.70827262235696,0.642113659884744
"1117","Mouse20250128",28,"APOE4","Female","APOE4 Female","PostInjection","young",1.84308769414983,3.99880141486841,3.72553861119428,0.658626192241864
"1118","Mouse20250128",29,"APOE4","Female","APOE4 Female","PostInjection","young",1.91359294058096,3.93630612247716,3.63493380133353,0.61156725162606
"1119","Mouse20250128",30,"APOE4","Female","APOE4 Female","PostInjection","young",1.9302549273136,3.97371345756225,3.67522251138902,0.61915941009188
"1120","Mouse20250128",31,"APOE4","Female","APOE4 Female","PostInjection","young",1.93977143184875,4.07982216481162,3.7293285761727,0.584297513577299
"1121","Mouse20250128",32,"APOE4","Female","APOE4 Female","PostInjection","young",1.90726280110597,3.92782348786948,3.60249925940135,0.58944274863554
"1122","Mouse20250128",33,"APOE4","Female","APOE4 Female","PostInjection","young",1.90358032514106,3.96438238691466,3.6176411405378,0.54804090934481
"1123","Mouse20250128",34,"APOE4","Female","APOE4 Female","PostInjection","young",2.01166633273191,4.06856324964297,3.75195801261825,0.610684207364922
"1124","Mouse20250128",35,"APOE4","Female","APOE4 Female","PostInjection","young",1.94349399108701,4.10631319524281,3.78905439946848,0.603245539459502
"1125","Mouse20250128",36,"APOE4","Female","APOE4 Female","PostInjection","young",1.92547137053775,4.17188166828556,3.8197278079597,0.559266517091816
"1126","Mouse20250128",37,"APOE4","Female","APOE4 Female","PostInjection","young",1.91484280088279,3.97890034393829,3.68231587610823,0.633338782565127
"1127","Mouse20250128",38,"APOE4","Female","APOE4 Female","PostInjection","young",1.8608542353834,3.79697175261576,3.49570668220578,0.639849524052143
"1128","Mouse20250128",39,"APOE4","Female","APOE4 Female","PostInjection","young",1.98259131767906,4.07314823785273,3.72060681969362,0.588065621664448
"1129","Mouse20250128",40,"APOE4","Female","APOE4 Female","PostInjection","young",1.89415552450318,3.92907905566042,3.59558072422489,0.582213025028751
"1130","Mouse20250128",41,"APOE4","Female","APOE4 Female","PostInjection","young",1.78427045544307,3.88936741955871,3.53695162572917,0.536678142289114
"1131","Mouse20250128",42,"APOE4","Female","APOE4 Female","PostInjection","young",1.81276981449951,3.79918481604187,3.49224473916434,0.625443144591162
"1132","Mouse20250128",43,"APOE4","Female","APOE4 Female","PostInjection","young",1.87637682827015,3.96765755612528,3.6250325863562,0.578717653586513
"1133","Mouse20250128",44,"APOE4","Female","APOE4 Female","PostInjection","young",1.97664365324009,4.09292637509986,3.75143531893317,0.580483850815829
"1134","Mouse20250128",45,"APOE4","Female","APOE4 Female","PostInjection","young",1.95325146739226,4.02311810402916,3.6829366501334,0.569177229911877
"1135","Mouse20250128",46,"APOE4","Female","APOE4 Female","PostInjection","young",2.10894582968953,4.15552976671422,3.87222343145844,0.627789428806146
"1136","Mouse20250128",47,"APOE4","Female","APOE4 Female","PostInjection","young",1.90758380723483,4.04372228058045,3.73680898969468,0.588244622341744
"1137","Mouse20250128",48,"APOE4","Female","APOE4 Female","PostInjection","young",1.93919026725382,4.02309723402272,3.69936322981648,0.605431970521973
"1138","Mouse20250128",49,"APOE4","Female","APOE4 Female","PostInjection","young",1.89379971452977,3.85887667776185,3.59951830535051,0.676121147563385
"1139","Mouse20250128",50,"APOE4","Female","APOE4 Female","PostInjection","young",2.04446377809546,4.2004930470898,3.87190831678135,0.601507308073266
"1140","Mouse20250128",51,"APOE4","Female","APOE4 Female","PostInjection","young",1.94027588997519,4.04515673220248,3.7474594106718,0.629453927617999
"1141","Mouse20250128",52,"APOE4","Female","APOE4 Female","PostInjection","young",2.01233377717433,3.99286966229563,3.68694927707147,0.626001930570539
"1142","Mouse20250128",53,"APOE4","Female","APOE4 Female","PostInjection","young",2.02684398808776,4.00782511598924,3.59992904116865,0.478159352101522
"1143","Mouse20250128",54,"APOE4","Female","APOE4 Female","PostInjection","young",2.10318004125258,4.07794193447614,3.74465481203577,0.586892228852922
"1144","Mouse20250128",55,"APOE4","Female","APOE4 Female","PostInjection","young",1.91483233337956,3.93218773390772,3.60842019317079,0.583200268359828
"1145","Mouse20250128",56,"APOE4","Female","APOE4 Female","PostInjection","young",2.00945352241898,4.08671905735734,3.75084077099089,0.572416521555162
"1146","Mouse20250128",57,"APOE4","Female","APOE4 Female","PostInjection","young",2.08316407400441,4.18049265375424,3.78197422094872,0.488040916767825
"1147","Mouse20250128",58,"APOE4","Female","APOE4 Female","PostInjection","young",1.94636164020419,3.88593311400793,3.61251297708777,0.656145866572955
"1148","Mouse20250128",59,"APOE4","Female","APOE4 Female","PostInjection","young",2.05179435442532,4.05724797174653,3.725172749875,0.57899070529849
"1149","Mouse20250128",60,"APOE4","Female","APOE4 Female","PostInjection","young",1.76368863476135,3.63505352713314,3.35820957948015,0.656793422087201
"1150","Mouse20250128",61,"APOE4","Female","APOE4 Female","PostInjection","young",1.89956330730517,3.9260487973728,3.57327325624972,0.551631180940842
"1151","Mouse20250128",62,"APOE4","Female","APOE4 Female","PostInjection","young",2.07288188895032,4.19052360280339,3.80696141977137,0.510109044916832
"1152","Mouse20250128",63,"APOE4","Female","APOE4 Female","PostInjection","young",2.03778068494795,4.24484671824036,3.83673137263955,0.485501909586047
"1153","Mouse20250128",64,"APOE4","Female","APOE4 Female","PostInjection","young",1.97984371637425,4.05716418139181,3.68824981323854,0.523664106966656
"1154","Mouse20250128",65,"APOE4","Female","APOE4 Female","PostInjection","young",2.01108618150386,4.07544466680674,3.73139251920561,0.50609561902781
"1155","Mouse20250128",66,"APOE4","Female","APOE4 Female","PostInjection","young",2.10622268740297,4.13618259564943,3.79233055708486,0.515575203789333
"1156","Mouse20250128",67,"APOE4","Female","APOE4 Female","PostInjection","young",2.05670473214831,4.06847357224086,3.76230463183938,0.599932663197542
"1157","Mouse20250128",68,"APOE4","Female","APOE4 Female","PostInjection","young",2.01836455807985,3.99964126921471,3.70254363235991,0.585756362149578
"1158","Mouse20250128",69,"APOE4","Female","APOE4 Female","PostInjection","young",1.97502566034019,3.98753870793914,3.70756758881884,0.628609948567742
"1159","Mouse20250128",70,"APOE4","Female","APOE4 Female","PostInjection","young",2.01179529910726,4.00623592065164,3.66581279976853,0.535303873843567
"1160","Mouse20250128",71,"APOE4","Female","APOE4 Female","PostInjection","young",1.96840517410338,3.95889769714017,3.65191620298454,0.625867037740169
"1161","Mouse20250128",72,"APOE4","Female","APOE4 Female","PostInjection","young",2.06805476671058,4.01061479916737,3.66798371757951,0.552976742922956
"1162","Mouse20250128",73,"APOE4","Female","APOE4 Female","PostInjection","young",2.09367209923295,3.99467790078344,3.68096503978941,0.595778564367834
"1163","Mouse20250128",74,"APOE4","Female","APOE4 Female","PostInjection","young",2.09615809870088,4.00464735592508,3.6759005808821,0.607033134460201
"1164","Mouse20250128",75,"APOE4","Female","APOE4 Female","PostInjection","young",2.08623014575928,4.01897911220012,3.69413259603307,0.604792220881599
"1165","Mouse20250128",76,"APOE4","Female","APOE4 Female","PostInjection","young",2.12509239168946,4.09457567972127,3.72788548927513,0.533121383728723
"1166","Mouse20250128",77,"APOE4","Female","APOE4 Female","PostInjection","young",2.17842378193791,4.12899002960449,3.80658450295687,0.585416765217981
"1167","Mouse20250128",78,"APOE4","Female","APOE4 Female","PostInjection","young",2.08217536978781,4.08317928729503,3.74550182207644,0.582852337437564
"1168","Mouse20250128",79,"APOE4","Female","APOE4 Female","PostInjection","young",2.22271765508637,4.03674503432088,3.74037722622764,0.612915041533822
"1169","Mouse20250128",80,"APOE4","Female","APOE4 Female","PostInjection","young",2.22507051190187,4.19631749094218,3.87853353431899,0.59132865446041
"1170","Mouse20250128",81,"APOE4","Female","APOE4 Female","PostInjection","young",2.21014542214471,4.12168315230518,3.7840246864417,0.578623868474093
"1171","Mouse20250304",1,"APOE3","Male","APOE3 Male","PreInjection","young",1.88373235121211,4.14770835627589,3.83043727567961,0.621026159662443
"1172","Mouse20250304",2,"APOE3","Male","APOE3 Male","PreInjection","young",1.84474860391228,4.16405473066379,3.8640462526917,0.639381004206383
"1173","Mouse20250304",3,"APOE3","Male","APOE3 Male","PreInjection","young",2.03581463755792,4.30606617081259,3.99296331186748,0.649229129601664
"1174","Mouse20250304",4,"APOE3","Male","APOE3 Male","PreInjection","young",2.03167850389691,4.27245649828476,3.92959163987401,0.580269959906978
"1175","Mouse20250304",5,"APOE3","Male","APOE3 Male","PreInjection","young",2.04653760382148,4.16515047790326,3.80780175367802,0.533520461801843
"1176","Mouse20250304",6,"APOE3","Male","APOE3 Male","PreInjection","young",2.03037104744557,4.21335158251534,3.86611864162316,0.588125629862135
"1177","Mouse20250304",7,"APOE3","Male","APOE3 Male","PreInjection","young",1.953045138738,4.17618680435593,3.83290509617595,0.579956431624398
"1178","Mouse20250304",8,"APOE3","Male","APOE3 Male","PreInjection","young",2.00138745022558,4.22184556273856,3.84608088302691,0.569204247924721
"1179","Mouse20250304",9,"APOE3","Male","APOE3 Male","PreInjection","young",1.92615883500766,4.09242280830503,3.77187523404907,0.602374727656761
"1180","Mouse20250304",10,"APOE3","Male","APOE3 Male","PreInjection","young",2.00358053994471,4.1762209487934,3.81849946448345,0.583475290268084
"1181","Mouse20250304",11,"APOE3","Male","APOE3 Male","PreInjection","young",2.00813823434702,4.14916348981997,3.78725343131619,0.566897939996997
"1182","Mouse20250304",12,"APOE3","Male","APOE3 Male","PreInjection","young",1.97247509226585,4.09620975982176,3.75925979341103,0.594582492387597
"1183","Mouse20250304",13,"APOE3","Male","APOE3 Male","PostInjection","young",2.14062002453813,4.34763892386658,4.05512200527114,0.620440688202643
"1184","Mouse20250304",14,"APOE3","Male","APOE3 Male","PostInjection","young",2.15908535312777,4.30703750689248,3.91906916016054,0.501985261687511
"1185","Mouse20250304",15,"APOE3","Male","APOE3 Male","PostInjection","young",2.01720013054571,4.11319045849134,3.78047814517947,0.561667849559166
"1186","Mouse20250304",16,"APOE3","Male","APOE3 Male","PostInjection","young",1.98792006322186,4.07722283112916,3.74944137357656,0.601479772712286
"1187","Mouse20250304",17,"APOE3","Male","APOE3 Male","PostInjection","young",1.9834703333415,4.09298906904939,3.81253546485722,0.674734694760071
"1188","Mouse20250304",18,"APOE3","Male","APOE3 Male","PostInjection","young",2.00641652728281,4.13607458424673,3.84508494546339,0.642402480081641
"1189","Mouse20250304",19,"APOE3","Male","APOE3 Male","PostInjection","young",2.17523377347782,4.46485294344608,4.05398228286148,0.510151530280546
"1190","Mouse20250304",20,"APOE3","Male","APOE3 Male","PostInjection","young",2.11758149564971,4.25765262449592,3.93945027979684,0.57955601653165
"1191","Mouse20250304",21,"APOE3","Male","APOE3 Male","PostInjection","young",2.02017464832713,4.15457069152877,3.81659537640982,0.592653821872333
"1192","Mouse20250304",22,"APOE3","Male","APOE3 Male","PostInjection","young",2.06423617707719,4.2795552185885,3.86040807233301,0.503305962362149
"1193","Mouse20250304",23,"APOE3","Male","APOE3 Male","PostInjection","young",2.04356323946947,4.15397852042729,3.856777186523,0.626052879141092
"1194","Mouse20250304",24,"APOE3","Male","APOE3 Male","PostInjection","young",2.11571954905325,4.19100504888755,3.88144737210762,0.614266698081788
"1195","Mouse20250304",25,"APOE3","Male","APOE3 Male","PostInjection","young",1.92947161703369,4.05173308721861,3.74407903933471,0.632436632973482
"1196","Mouse20250304",26,"APOE3","Male","APOE3 Male","PostInjection","young",2.07568350969688,4.27750943411911,3.91623611189168,0.563822684344677
"1197","Mouse20250304",27,"APOE3","Male","APOE3 Male","PostInjection","young",2.08405023803604,4.16805103657908,3.85536646190777,0.626606638304509
"1198","Mouse20250304",28,"APOE3","Male","APOE3 Male","PostInjection","young",2.0161356394039,4.11959255120002,3.81119390473693,0.631010564342987
"1199","Mouse20250304",29,"APOE3","Male","APOE3 Male","PostInjection","young",2.05114897330443,4.20039992960284,3.87472037555579,0.596644980526678
"1200","Mouse20250304",30,"APOE3","Male","APOE3 Male","PostInjection","young",2.08593984272185,4.30540795122058,3.98697868216851,0.578382864311693
"1201","Mouse20250304",31,"APOE3","Male","APOE3 Male","PostInjection","young",2.15342701294951,4.46868252947431,4.14475779076771,0.63304937801007
"1202","Mouse20250304",32,"APOE3","Male","APOE3 Male","PostInjection","young",2.18382285536813,4.40625433529349,4.09118804415868,0.602725181939987
"1203","Mouse20250304",33,"APOE3","Male","APOE3 Male","PostInjection","young",2.04770304840262,4.21025677479117,3.85637883582837,0.577107594377778
"1204","Mouse20250304",34,"APOE3","Male","APOE3 Male","PostInjection","young",2.03986940878527,4.35535325976565,3.98666993466009,0.525988828720377
"1205","Mouse20250304",35,"APOE3","Male","APOE3 Male","PostInjection","young",1.95400838226595,4.18449210071351,3.82905976268007,0.548894174548829
"1206","Mouse20250304",36,"APOE3","Male","APOE3 Male","PostInjection","young",1.97710988528873,4.07964160985782,3.76806474814491,0.599533142536613
"1207","Mouse20250304",37,"APOE3","Male","APOE3 Male","PostInjection","young",2.04549673265894,4.43768954621296,4.05554301855422,0.53097148652047
"1208","Mouse20250304",38,"APOE3","Male","APOE3 Male","PostInjection","young",1.97227314173159,4.07000534997495,3.76598416179485,0.626672669410692
"1209","Mouse20250304",39,"APOE3","Male","APOE3 Male","PostInjection","young",2.04261642469609,4.38365036318047,4.03771511848537,0.559120345684071
"1210","Mouse20250304",40,"APOE3","Male","APOE3 Male","PostInjection","young",2.03044884531353,4.15976448166247,3.83352233121638,0.601684626833688
"1211","Mouse20250304",41,"APOE3","Male","APOE3 Male","PostInjection","young",2.06593466233932,4.21762317389321,3.87397431810131,0.574403213749428
"1212","Mouse20250304",42,"APOE3","Male","APOE3 Male","PostInjection","young",1.87621406942059,3.91424769595305,3.60298486692225,0.622774753457585
"1213","Mouse20250304",43,"APOE3","Male","APOE3 Male","PostInjection","young",1.97466174486136,4.0525624966221,3.7519451713094,0.642240853405567
"1214","Mouse20250304",44,"APOE3","Male","APOE3 Male","PostInjection","young",2.03049107470698,4.28718827623967,3.91149688755214,0.544298882902906
"1215","Mouse20250304",45,"APOE3","Male","APOE3 Male","PostInjection","young",1.98884461202216,4.18199889555208,3.85060833280338,0.576921471767782
"1216","Mouse20250304",46,"APOE3","Male","APOE3 Male","PostInjection","young",1.90882540501404,4.06894426987625,3.77715663093391,0.660412052765427
"1217","Mouse20250304",47,"APOE3","Male","APOE3 Male","PostInjection","young",1.99529141894903,4.10670299508643,3.83397639039389,0.694552409837843
"1218","Mouse20250304",48,"APOE3","Male","APOE3 Male","PostInjection","young",2.14771693399402,4.25600713558655,3.97831044878045,0.64500787147109
"1219","Mouse20250304",49,"APOE3","Male","APOE3 Male","PostInjection","young",1.985190245643,4.18291484469762,3.87507011900473,0.642820702291497
"1220","Mouse20250304",50,"APOE3","Male","APOE3 Male","PostInjection","young",2.01947790033497,4.11361282552445,3.77453663080946,0.579000147618733
"1221","Mouse20250304",51,"APOE3","Male","APOE3 Male","PostInjection","young",2.01305526241923,4.28464270943889,3.95471873875143,0.598015945326817
"1222","Mouse20250304",52,"APOE3","Male","APOE3 Male","PostInjection","young",2.05575931171494,4.2899923241081,3.96293616780009,0.599574793863752
"1223","Mouse20250304",53,"APOE3","Male","APOE3 Male","PostInjection","young",2.03986886448016,4.15594505949684,3.83732887196222,0.630806569281565
"1224","Mouse20250304",54,"APOE3","Male","APOE3 Male","PostInjection","young",2.13351169581535,4.43925283644754,4.07301443634981,0.54545445745646
"1225","Mouse20250304",55,"APOE3","Male","APOE3 Male","PostInjection","young",2.0269337853539,4.11555085205111,3.7605694126319,0.55144210607937
"1226","Mouse20250304",56,"APOE3","Male","APOE3 Male","PostInjection","young",2.02562726521162,4.25387512400896,3.91142601255656,0.575278641055598
"1227","Mouse20250304",57,"APOE3","Male","APOE3 Male","PostInjection","young",2.15953215800473,4.27766950761711,3.89376631446699,0.529853417415326
"1228","Mouse20250304",58,"APOE3","Male","APOE3 Male","PostInjection","young",2.02431850496932,4.09951428118489,3.84124040515525,0.689815717577718
"1229","Mouse20250304",59,"APOE3","Male","APOE3 Male","PostInjection","young",2.0155292500408,4.15260270578836,3.81455248452241,0.556262452505575
"1230","Mouse20250304",60,"APOE3","Male","APOE3 Male","PostInjection","young",1.93463043703737,3.95021288871115,3.61725428270614,0.56221547696689
"1231","Mouse20250304",61,"APOE3","Male","APOE3 Male","PostInjection","young",2.0817786636114,4.27708469731836,3.90829960877037,0.51288545829086
"1232","Mouse20250304",62,"APOE3","Male","APOE3 Male","PostInjection","young",2.16396536829793,4.36265850997465,4.06854885177593,0.628776386997091
"1233","Mouse20250304",63,"APOE3","Male","APOE3 Male","PostInjection","young",2.06088715909287,4.08655732301585,3.80309360029521,0.639206090138191
"1234","Mouse20250304",64,"APOE3","Male","APOE3 Male","PostInjection","young",2.11151769834965,4.34655516523085,4.02123374566355,0.624306040959923
"1235","Mouse20250304",65,"APOE3","Male","APOE3 Male","PostInjection","young",2.02133802038903,4.10333986825638,3.8187734587613,0.65046937067046
"1236","Mouse20250304",66,"APOE3","Male","APOE3 Male","PostInjection","young",2.03002519055259,4.15820913104372,3.88345965878202,0.655014632116498
"1237","Mouse20250304",67,"APOE3","Male","APOE3 Male","PostInjection","young",1.94838736268974,4.09956796409391,3.80117075931672,0.65872311520131
"1238","Mouse20250304",68,"APOE3","Male","APOE3 Male","PostInjection","young",2.10290942809951,4.20030721097691,3.90213282524751,0.601263411115509
"1239","Mouse20250304",69,"APOE3","Male","APOE3 Male","PostInjection","young",2.08591406937686,4.29677408818057,3.94397735227006,0.551830694551856
"1240","Mouse20250304",70,"APOE3","Male","APOE3 Male","PostInjection","young",2.12057074209243,4.3381306341421,3.98152846718606,0.542204645758748
"1241","Mouse20250304",71,"APOE3","Male","APOE3 Male","PostInjection","young",2.07806154630308,4.30670250826608,4.00848571660953,0.618451460217441
"1242","Mouse20250304",72,"APOE3","Male","APOE3 Male","PostInjection","young",2.04139258648182,4.25487231103284,3.96851218256037,0.614112535121302
"1243","Mouse20250225",1,"APOE3","Male","APOE3 Male","PreInjection","young",1.95347206138379,4.03907331885299,3.74527662851193,0.646304243794157
"1244","Mouse20250225",2,"APOE3","Male","APOE3 Male","PreInjection","young",1.9264247436854,3.95193944847763,3.68455670726464,0.669539795568162
"1245","Mouse20250225",3,"APOE3","Male","APOE3 Male","PreInjection","young",1.93269105040903,4.01811134407414,3.71938039834441,0.61913332893181
"1246","Mouse20250225",4,"APOE3","Male","APOE3 Male","PreInjection","young",1.89812676384241,3.97491072923735,3.70152912670179,0.667511931462046
"1247","Mouse20250225",5,"APOE3","Male","APOE3 Male","PreInjection","young",1.91785585737156,3.98392008631396,3.70996086945131,0.672452649495453
"1248","Mouse20250225",6,"APOE3","Male","APOE3 Male","PreInjection","young",1.91778570509621,4.00750470860839,3.69781318294356,0.616303669095462
"1249","Mouse20250225",7,"APOE3","Male","APOE3 Male","PreInjection","young",1.89992270360676,3.9649571961077,3.61627418430392,0.562340024358646
"1250","Mouse20250225",8,"APOE3","Male","APOE3 Male","PreInjection","young",1.91134241912931,4.04948308079064,3.76151719921268,0.636935735145468
"1251","Mouse20250225",9,"APOE3","Male","APOE3 Male","PreInjection","young",1.9376317110826,3.99219719913714,3.73207269052723,0.685820633738896
"1252","Mouse20250225",10,"APOE3","Male","APOE3 Male","PreInjection","young",1.99781118632664,4.11129942906849,3.7838037530263,0.598143999143012
"1253","Mouse20250225",11,"APOE3","Male","APOE3 Male","PreInjection","young",1.98157695562907,4.07851218422846,3.75722713611548,0.586294668240846
"1254","Mouse20250225",12,"APOE3","Male","APOE3 Male","PreInjection","young",1.90004934261874,4.08748825636049,3.77536110241362,0.625482395525417
"1255","Mouse20250225",1,"APOE4","Female","APOE4 Female","PreInjection","young",1.95347206138379,4.03907331885299,3.74527662851193,0.646304243794157
"1256","Mouse20250225",2,"APOE4","Female","APOE4 Female","PreInjection","young",1.9264247436854,3.95193944847763,3.68455670726464,0.669539795568162
"1257","Mouse20250225",3,"APOE4","Female","APOE4 Female","PreInjection","young",1.93269105040903,4.01811134407414,3.71938039834441,0.61913332893181
"1258","Mouse20250225",4,"APOE4","Female","APOE4 Female","PreInjection","young",1.89812676384241,3.97491072923735,3.70152912670179,0.667511931462046
"1259","Mouse20250225",5,"APOE4","Female","APOE4 Female","PreInjection","young",1.91785585737156,3.98392008631396,3.70996086945131,0.672452649495453
"1260","Mouse20250225",6,"APOE4","Female","APOE4 Female","PreInjection","young",1.91778570509621,4.00750470860839,3.69781318294356,0.616303669095462
"1261","Mouse20250225",7,"APOE4","Female","APOE4 Female","PreInjection","young",1.89992270360676,3.9649571961077,3.61627418430392,0.562340024358646
"1262","Mouse20250225",8,"APOE4","Female","APOE4 Female","PreInjection","young",1.91134241912931,4.04948308079064,3.76151719921268,0.636935735145468
"1263","Mouse20250225",9,"APOE4","Female","APOE4 Female","PreInjection","young",1.9376317110826,3.99219719913714,3.73207269052723,0.685820633738896
"1264","Mouse20250225",10,"APOE4","Female","APOE4 Female","PreInjection","young",1.99781118632664,4.11129942906849,3.7838037530263,0.598143999143012
"1265","Mouse20250225",11,"APOE4","Female","APOE4 Female","PreInjection","young",1.98157695562907,4.07851218422846,3.75722713611548,0.586294668240846
"1266","Mouse20250225",12,"APOE4","Female","APOE4 Female","PreInjection","young",1.90004934261874,4.08748825636049,3.77536110241362,0.625482395525417
"1267","Mouse20250225",13,"APOE4","Female","APOE4 Female","PostInjection","young",1.80232288606431,4.11449722437663,3.85523051800215,0.678835748123308
"1268","Mouse20250225",14,"APOE4","Female","APOE4 Female","PostInjection","young",1.68275317261331,3.91926411279455,3.64209627208698,0.641336266536508
"1269","Mouse20250225",15,"APOE4","Female","APOE4 Female","PostInjection","young",1.84790678327671,4.05815607972685,3.78986861776064,0.665926608771232
